,date,fake_merged,fake_merged_initiation,fake_merged_rt,fake_grinberg_initiation,fake_grinberg_rt,fake_grinberg_rb_initiation,fake_grinberg_rb_rt,fake_newsguard_initiation,fake_newsguard_rt,not_fake,not_fake_initiation,not_fake_rt,not_fake_conservative,not_fake_conservative_initiation,not_fake_conservative_rt,not_fake_liberal,not_fake_liberal_initiation,not_fake_liberal_rt,not_fake_shopping,not_fake_shopping_initiation,not_fake_shopping_rt,not_fake_sports,not_fake_sports_initiation,not_fake_sports_rt,n,nusers,subsets
7111,2021-04-03,72.0,17.0,55.0,3.0,13.0,2.0,3.0,15.0,50.0,565.0,225.0,340.0,78.0,22.0,56.0,14.0,3.0,11.0,2.0,0.0,2.0,1.0,0.0,1.0,637.0,150,D_la
7112,2021-04-03,637.0,209.0,428.0,34.0,110.0,18.0,41.0,201.0,393.0,6223.0,2898.0,3325.0,654.0,228.0,426.0,283.0,103.0,180.0,81.0,23.0,58.0,8.0,6.0,2.0,6860.0,1815,D_ma
7113,2021-04-03,156.0,27.0,129.0,17.0,33.0,0.0,1.0,27.0,109.0,8933.0,1819.0,7114.0,207.0,34.0,173.0,804.0,89.0,715.0,55.0,27.0,28.0,22.0,3.0,19.0,9089.0,936,F_ha
7114,2021-04-03,47.0,11.0,36.0,0.0,8.0,0.0,4.0,11.0,34.0,1315.0,527.0,788.0,61.0,9.0,52.0,86.0,19.0,67.0,7.0,2.0,5.0,2.0,0.0,2.0,1362.0,421,F_la
7115,2021-04-03,165.0,46.0,119.0,11.0,24.0,8.0,5.0,44.0,113.0,7631.0,3136.0,4495.0,207.0,83.0,124.0,612.0,144.0,468.0,42.0,28.0,14.0,15.0,7.0,8.0,7796.0,2816,F_ma
7116,2021-04-03,11.0,1.0,10.0,0.0,3.0,0.0,0.0,1.0,7.0,8862.0,5135.0,3727.0,167.0,85.0,82.0,174.0,59.0,115.0,1825.0,1137.0,688.0,20.0,11.0,9.0,8873.0,1251,nfns_ha
7117,2021-04-03,30.0,9.0,21.0,0.0,6.0,0.0,0.0,9.0,17.0,6659.0,4381.0,2278.0,263.0,178.0,85.0,330.0,193.0,137.0,201.0,87.0,114.0,10.0,4.0,6.0,6689.0,3472,nfns_la
7118,2021-04-03,102.0,20.0,82.0,3.0,13.0,0.0,1.0,19.0,72.0,47386.0,30853.0,16533.0,1508.0,857.0,651.0,1379.0,483.0,896.0,852.0,567.0,285.0,102.0,36.0,66.0,47488.0,27465,nfns_ma
7119,2021-04-04,26.0,2.0,24.0,0.0,8.0,0.0,0.0,2.0,24.0,1105.0,388.0,717.0,54.0,13.0,41.0,56.0,11.0,45.0,6.0,2.0,4.0,4.0,0.0,4.0,1131.0,121,A_ha
7120,2021-04-04,7.0,1.0,6.0,1.0,0.0,0.0,0.0,1.0,6.0,100.0,23.0,77.0,20.0,3.0,17.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,39,A_la
7121,2021-04-04,83.0,14.0,69.0,3.0,18.0,2.0,3.0,14.0,60.0,1815.0,841.0,974.0,133.0,40.0,93.0,76.0,24.0,52.0,3.0,1.0,2.0,7.0,2.0,5.0,1898.0,688,A_ma
7122,2021-04-04,849.0,200.0,649.0,82.0,199.0,44.0,65.0,191.0,587.0,14079.0,3892.0,10187.0,866.0,319.0,547.0,1149.0,213.0,936.0,844.0,110.0,734.0,16.0,4.0,12.0,14928.0,1156,D_ha
7123,2021-04-04,71.0,19.0,52.0,2.0,16.0,2.0,8.0,19.0,45.0,497.0,173.0,324.0,73.0,14.0,59.0,17.0,2.0,15.0,2.0,1.0,1.0,0.0,0.0,0.0,568.0,147,D_la
7124,2021-04-04,526.0,153.0,373.0,47.0,101.0,29.0,31.0,149.0,343.0,5131.0,2371.0,2760.0,472.0,160.0,312.0,216.0,76.0,140.0,65.0,27.0,38.0,4.0,0.0,4.0,5657.0,1693,D_ma
7125,2021-04-04,119.0,31.0,88.0,19.0,32.0,0.0,6.0,30.0,76.0,8263.0,1858.0,6405.0,191.0,38.0,153.0,796.0,93.0,703.0,90.0,33.0,57.0,22.0,4.0,18.0,8382.0,907,F_ha
7126,2021-04-04,41.0,10.0,31.0,2.0,6.0,0.0,2.0,10.0,30.0,1107.0,423.0,684.0,48.0,13.0,35.0,85.0,14.0,71.0,6.0,4.0,2.0,1.0,0.0,1.0,1148.0,377,F_la
7127,2021-04-04,129.0,40.0,89.0,8.0,33.0,1.0,4.0,39.0,76.0,6597.0,2754.0,3843.0,208.0,75.0,133.0,537.0,117.0,420.0,38.0,31.0,7.0,10.0,3.0,7.0,6726.0,2516,F_ma
7128,2021-04-04,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,8423.0,4858.0,3565.0,140.0,48.0,92.0,165.0,49.0,116.0,1615.0,946.0,669.0,15.0,10.0,5.0,8425.0,1144,nfns_ha
7129,2021-04-04,32.0,7.0,25.0,1.0,6.0,1.0,2.0,7.0,22.0,5957.0,4013.0,1944.0,193.0,119.0,74.0,280.0,167.0,113.0,141.0,83.0,58.0,4.0,1.0,3.0,5989.0,3237,nfns_la
7130,2021-04-04,45.0,12.0,33.0,3.0,8.0,1.0,0.0,11.0,30.0,42521.0,29528.0,12993.0,1288.0,796.0,492.0,1371.0,601.0,770.0,600.0,420.0,180.0,83.0,40.0,43.0,42566.0,25439,nfns_ma
7131,2021-04-05,31.0,5.0,26.0,0.0,4.0,0.0,1.0,5.0,24.0,1423.0,490.0,933.0,68.0,22.0,46.0,92.0,20.0,72.0,5.0,1.0,4.0,1.0,0.0,1.0,1454.0,132,A_ha
7132,2021-04-05,32.0,3.0,29.0,0.0,7.0,0.0,0.0,3.0,26.0,226.0,50.0,176.0,49.0,6.0,43.0,3.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,258.0,56,A_la
7133,2021-04-05,182.0,42.0,140.0,4.0,30.0,1.0,4.0,42.0,135.0,2694.0,1166.0,1528.0,200.0,70.0,130.0,102.0,30.0,72.0,26.0,25.0,1.0,10.0,2.0,8.0,2876.0,926,A_ma
7134,2021-04-05,1800.0,720.0,1080.0,262.0,316.0,158.0,88.0,659.0,989.0,18746.0,5274.0,13472.0,1480.0,614.0,866.0,1423.0,311.0,1112.0,873.0,115.0,758.0,15.0,6.0,9.0,20546.0,1272,D_ha
7135,2021-04-05,124.0,32.0,92.0,9.0,23.0,6.0,4.0,32.0,88.0,569.0,188.0,381.0,85.0,35.0,50.0,20.0,1.0,19.0,3.0,2.0,1.0,0.0,0.0,0.0,693.0,157,D_la
7136,2021-04-05,863.0,263.0,600.0,73.0,164.0,43.0,36.0,254.0,563.0,7338.0,3257.0,4081.0,737.0,219.0,518.0,286.0,106.0,180.0,84.0,45.0,39.0,14.0,2.0,12.0,8201.0,2038,D_ma
7137,2021-04-05,166.0,61.0,105.0,13.0,31.0,1.0,2.0,61.0,97.0,11390.0,2564.0,8826.0,304.0,56.0,248.0,1057.0,193.0,864.0,70.0,27.0,43.0,13.0,5.0,8.0,11556.0,978,F_ha
7138,2021-04-05,77.0,12.0,65.0,0.0,33.0,0.0,7.0,12.0,52.0,1837.0,583.0,1254.0,80.0,14.0,66.0,125.0,25.0,100.0,5.0,3.0,2.0,1.0,1.0,0.0,1914.0,487,F_la
7139,2021-04-05,134.0,35.0,99.0,5.0,31.0,3.0,6.0,35.0,93.0,10338.0,4179.0,6159.0,284.0,93.0,191.0,831.0,244.0,587.0,62.0,49.0,13.0,21.0,14.0,7.0,10472.0,3301,F_ma
7140,2021-04-05,6.0,3.0,3.0,0.0,1.0,0.0,0.0,3.0,2.0,10620.0,5874.0,4746.0,211.0,90.0,121.0,286.0,81.0,205.0,1636.0,1012.0,624.0,23.0,16.0,7.0,10626.0,1365,nfns_ha
7141,2021-04-05,33.0,13.0,20.0,1.0,3.0,0.0,0.0,13.0,20.0,8261.0,5103.0,3158.0,251.0,177.0,74.0,375.0,169.0,206.0,136.0,65.0,71.0,11.0,2.0,9.0,8294.0,4568,nfns_la
7142,2021-04-05,80.0,18.0,62.0,1.0,25.0,0.0,2.0,18.0,59.0,66135.0,40319.0,25816.0,2041.0,1196.0,845.0,2435.0,873.0,1562.0,944.0,569.0,375.0,116.0,61.0,55.0,66215.0,35521,nfns_ma
7143,2021-04-06,28.0,6.0,22.0,0.0,2.0,0.0,0.0,6.0,21.0,1687.0,571.0,1116.0,84.0,17.0,67.0,111.0,35.0,76.0,10.0,1.0,9.0,6.0,1.0,5.0,1715.0,146,A_ha
7144,2021-04-06,26.0,6.0,20.0,0.0,3.0,0.0,0.0,6.0,18.0,226.0,61.0,165.0,35.0,3.0,32.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,252.0,50,A_la
7145,2021-04-06,152.0,32.0,120.0,9.0,15.0,4.0,1.0,30.0,116.0,2834.0,1207.0,1627.0,250.0,64.0,186.0,105.0,35.0,70.0,3.0,2.0,1.0,6.0,1.0,5.0,2986.0,1012,A_ma
7146,2021-04-06,1224.0,345.0,879.0,118.0,216.0,56.0,64.0,319.0,785.0,19510.0,5308.0,14202.0,1374.0,451.0,923.0,1426.0,350.0,1076.0,875.0,118.0,757.0,6.0,3.0,3.0,20734.0,1261,D_ha
7147,2021-04-06,83.0,24.0,59.0,16.0,10.0,11.0,1.0,24.0,56.0,664.0,241.0,423.0,99.0,28.0,71.0,5.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,747.0,156,D_la
7148,2021-04-06,671.0,228.0,443.0,59.0,97.0,41.0,34.0,220.0,411.0,7754.0,3561.0,4193.0,713.0,222.0,491.0,369.0,173.0,196.0,91.0,43.0,48.0,10.0,6.0,4.0,8425.0,2149,D_ma
7149,2021-04-06,203.0,69.0,134.0,28.0,41.0,0.0,5.0,65.0,121.0,13410.0,3019.0,10391.0,280.0,40.0,240.0,1168.0,233.0,935.0,61.0,25.0,36.0,23.0,3.0,20.0,13613.0,1026,F_ha
7150,2021-04-06,69.0,21.0,48.0,3.0,23.0,1.0,9.0,20.0,37.0,1800.0,558.0,1242.0,78.0,17.0,61.0,131.0,30.0,101.0,4.0,2.0,2.0,6.0,2.0,4.0,1869.0,515,F_la
7151,2021-04-06,133.0,46.0,87.0,4.0,28.0,1.0,9.0,44.0,74.0,11221.0,4515.0,6706.0,285.0,108.0,177.0,778.0,248.0,530.0,65.0,39.0,26.0,21.0,12.0,9.0,11354.0,3512,F_ma
7152,2021-04-06,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,11242.0,5930.0,5312.0,266.0,105.0,161.0,292.0,71.0,221.0,1630.0,982.0,648.0,39.0,16.0,23.0,11244.0,1449,nfns_ha
7153,2021-04-06,28.0,10.0,18.0,3.0,7.0,1.0,1.0,10.0,16.0,9420.0,5778.0,3642.0,294.0,181.0,113.0,437.0,250.0,187.0,157.0,58.0,99.0,10.0,2.0,8.0,9448.0,4894,nfns_la
7154,2021-04-06,66.0,28.0,38.0,8.0,10.0,2.0,0.0,28.0,34.0,71312.0,42597.0,28715.0,2019.0,1221.0,798.0,2494.0,874.0,1620.0,957.0,581.0,376.0,121.0,64.0,57.0,71378.0,38268,nfns_ma
7155,2021-04-07,25.0,5.0,20.0,2.0,4.0,2.0,2.0,4.0,19.0,2014.0,750.0,1264.0,64.0,7.0,57.0,144.0,43.0,101.0,5.0,2.0,3.0,7.0,1.0,6.0,2039.0,150,A_ha
7156,2021-04-07,26.0,2.0,24.0,0.0,7.0,0.0,0.0,2.0,18.0,187.0,55.0,132.0,43.0,5.0,38.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,213.0,59,A_la
7157,2021-04-07,121.0,30.0,91.0,4.0,12.0,1.0,3.0,28.0,86.0,2854.0,1298.0,1556.0,213.0,68.0,145.0,113.0,45.0,68.0,6.0,2.0,4.0,10.0,5.0,5.0,2975.0,962,A_ma
7158,2021-04-07,1223.0,349.0,874.0,114.0,234.0,56.0,95.0,325.0,780.0,20422.0,5319.0,15103.0,1246.0,459.0,787.0,1665.0,351.0,1314.0,1066.0,104.0,962.0,10.0,3.0,7.0,21645.0,1289,D_ha
7159,2021-04-07,73.0,19.0,54.0,10.0,12.0,8.0,6.0,19.0,50.0,593.0,242.0,351.0,60.0,30.0,30.0,12.0,4.0,8.0,1.0,1.0,0.0,2.0,0.0,2.0,666.0,151,D_la
7160,2021-04-07,728.0,220.0,508.0,50.0,97.0,30.0,44.0,202.0,478.0,7722.0,3682.0,4040.0,609.0,250.0,359.0,370.0,135.0,235.0,59.0,34.0,25.0,4.0,4.0,0.0,8450.0,2057,D_ma
7161,2021-04-07,169.0,54.0,115.0,19.0,28.0,0.0,2.0,54.0,103.0,12698.0,2702.0,9996.0,233.0,43.0,190.0,1250.0,209.0,1041.0,65.0,30.0,35.0,23.0,3.0,20.0,12867.0,1032,F_ha
7162,2021-04-07,51.0,10.0,41.0,0.0,15.0,0.0,6.0,10.0,36.0,2045.0,699.0,1346.0,81.0,17.0,64.0,175.0,38.0,137.0,8.0,4.0,4.0,4.0,2.0,2.0,2096.0,501,F_la
7163,2021-04-07,147.0,61.0,86.0,2.0,20.0,0.0,10.0,61.0,76.0,11905.0,4812.0,7093.0,292.0,125.0,167.0,1007.0,260.0,747.0,37.0,20.0,17.0,12.0,6.0,6.0,12052.0,3554,F_ma
7164,2021-04-07,8.0,2.0,6.0,0.0,3.0,0.0,1.0,2.0,4.0,11359.0,6243.0,5116.0,224.0,94.0,130.0,341.0,98.0,243.0,1760.0,1111.0,649.0,26.0,13.0,13.0,11367.0,1463,nfns_ha
7165,2021-04-07,26.0,10.0,16.0,1.0,1.0,1.0,0.0,10.0,16.0,9492.0,6004.0,3488.0,240.0,165.0,75.0,599.0,390.0,209.0,160.0,77.0,83.0,8.0,1.0,7.0,9518.0,4915,nfns_la
7166,2021-04-07,75.0,19.0,56.0,2.0,10.0,0.0,3.0,19.0,52.0,73282.0,44072.0,29210.0,2087.0,1272.0,815.0,2611.0,900.0,1711.0,985.0,541.0,444.0,113.0,30.0,83.0,73357.0,39169,nfns_ma
7167,2021-04-08,41.0,8.0,33.0,1.0,11.0,0.0,0.0,7.0,32.0,1519.0,489.0,1030.0,74.0,18.0,56.0,116.0,35.0,81.0,2.0,0.0,2.0,9.0,1.0,8.0,1560.0,137,A_ha
7168,2021-04-08,15.0,5.0,10.0,1.0,3.0,0.0,1.0,5.0,9.0,150.0,57.0,93.0,24.0,10.0,14.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,165.0,62,A_la
7169,2021-04-08,115.0,25.0,90.0,2.0,14.0,1.0,2.0,24.0,86.0,2805.0,1255.0,1550.0,182.0,48.0,134.0,124.0,52.0,72.0,3.0,1.0,2.0,7.0,2.0,5.0,2920.0,1022,A_ma
7170,2021-04-08,1247.0,329.0,918.0,115.0,258.0,51.0,67.0,311.0,826.0,19922.0,5416.0,14506.0,1339.0,445.0,894.0,1600.0,357.0,1243.0,877.0,95.0,782.0,6.0,0.0,6.0,21169.0,1253,D_ha
7171,2021-04-08,93.0,34.0,59.0,15.0,11.0,13.0,5.0,34.0,56.0,739.0,251.0,488.0,86.0,26.0,60.0,21.0,6.0,15.0,1.0,1.0,0.0,0.0,0.0,0.0,832.0,176,D_la
7172,2021-04-08,727.0,207.0,520.0,65.0,103.0,50.0,32.0,199.0,482.0,7859.0,3577.0,4282.0,687.0,251.0,436.0,357.0,164.0,193.0,55.0,30.0,25.0,4.0,2.0,2.0,8586.0,2090,D_ma
7173,2021-04-08,181.0,57.0,124.0,19.0,33.0,1.0,8.0,55.0,109.0,12470.0,2718.0,9752.0,317.0,52.0,265.0,1211.0,195.0,1016.0,49.0,15.0,34.0,26.0,2.0,24.0,12651.0,1026,F_ha
7174,2021-04-08,76.0,7.0,69.0,0.0,21.0,0.0,5.0,7.0,60.0,1829.0,616.0,1213.0,86.0,21.0,65.0,128.0,38.0,90.0,4.0,3.0,1.0,2.0,0.0,2.0,1905.0,503,F_la
7175,2021-04-08,171.0,67.0,104.0,6.0,23.0,3.0,6.0,65.0,98.0,11305.0,4433.0,6872.0,258.0,92.0,166.0,952.0,298.0,654.0,41.0,27.0,14.0,20.0,6.0,14.0,11476.0,3550,F_ma
7176,2021-04-08,7.0,1.0,6.0,1.0,2.0,0.0,1.0,0.0,6.0,11423.0,6289.0,5134.0,244.0,89.0,155.0,340.0,100.0,240.0,1843.0,1130.0,713.0,26.0,11.0,15.0,11430.0,1428,nfns_ha
7177,2021-04-08,26.0,2.0,24.0,1.0,8.0,0.0,1.0,1.0,20.0,9559.0,5956.0,3603.0,261.0,174.0,87.0,575.0,356.0,219.0,165.0,61.0,104.0,10.0,2.0,8.0,9585.0,4922,nfns_la
7178,2021-04-08,57.0,25.0,32.0,5.0,5.0,1.0,0.0,23.0,30.0,72365.0,43795.0,28570.0,2038.0,1286.0,752.0,2674.0,927.0,1747.0,952.0,561.0,391.0,102.0,33.0,69.0,72422.0,38479,nfns_ma
7179,2021-04-09,37.0,5.0,32.0,0.0,11.0,0.0,1.0,5.0,31.0,1532.0,501.0,1031.0,73.0,14.0,59.0,94.0,22.0,72.0,8.0,1.0,7.0,8.0,1.0,7.0,1569.0,132,A_ha
7180,2021-04-09,24.0,4.0,20.0,0.0,4.0,0.0,0.0,4.0,19.0,176.0,59.0,117.0,18.0,4.0,14.0,3.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,200.0,60,A_la
7181,2021-04-09,127.0,29.0,98.0,5.0,22.0,1.0,3.0,28.0,90.0,2888.0,1246.0,1642.0,173.0,53.0,120.0,160.0,39.0,121.0,3.0,2.0,1.0,16.0,4.0,12.0,3015.0,989,A_ma
7182,2021-04-09,1191.0,324.0,867.0,97.0,246.0,48.0,83.0,310.0,800.0,18399.0,5240.0,13159.0,1376.0,697.0,679.0,1573.0,307.0,1266.0,772.0,85.0,687.0,8.0,1.0,7.0,19590.0,1254,D_ha
7183,2021-04-09,68.0,16.0,52.0,3.0,16.0,2.0,6.0,14.0,50.0,768.0,311.0,457.0,82.0,28.0,54.0,23.0,3.0,20.0,2.0,2.0,0.0,0.0,0.0,0.0,836.0,173,D_la
7184,2021-04-09,623.0,196.0,427.0,42.0,117.0,24.0,37.0,188.0,397.0,7370.0,3489.0,3881.0,611.0,231.0,380.0,376.0,141.0,235.0,59.0,36.0,23.0,7.0,3.0,4.0,7993.0,2059,D_ma
7185,2021-04-09,182.0,59.0,123.0,28.0,31.0,0.0,0.0,58.0,111.0,11422.0,2584.0,8838.0,228.0,42.0,186.0,1208.0,191.0,1017.0,41.0,12.0,29.0,16.0,2.0,14.0,11604.0,1008,F_ha
7186,2021-04-09,42.0,8.0,34.0,1.0,8.0,1.0,1.0,8.0,30.0,1696.0,577.0,1119.0,52.0,12.0,40.0,140.0,33.0,107.0,5.0,2.0,3.0,0.0,0.0,0.0,1738.0,530,F_la
7187,2021-04-09,149.0,32.0,117.0,4.0,31.0,0.0,13.0,31.0,103.0,10953.0,4609.0,6344.0,233.0,93.0,140.0,910.0,255.0,655.0,52.0,35.0,17.0,11.0,2.0,9.0,11102.0,3442,F_ma
7188,2021-04-09,6.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,6.0,11441.0,6350.0,5091.0,210.0,111.0,99.0,291.0,96.0,195.0,1914.0,1103.0,811.0,25.0,15.0,10.0,11447.0,1469,nfns_ha
7189,2021-04-09,20.0,11.0,9.0,1.0,2.0,0.0,0.0,11.0,9.0,8987.0,5589.0,3398.0,275.0,168.0,107.0,439.0,251.0,188.0,147.0,64.0,83.0,16.0,6.0,10.0,9007.0,4843,nfns_la
7190,2021-04-09,73.0,27.0,46.0,8.0,12.0,0.0,1.0,23.0,43.0,71053.0,43642.0,27411.0,1894.0,1196.0,698.0,2427.0,822.0,1605.0,869.0,545.0,324.0,92.0,31.0,61.0,71126.0,38120,nfns_ma
7191,2021-04-10,26.0,5.0,21.0,1.0,2.0,1.0,0.0,5.0,21.0,1444.0,621.0,823.0,54.0,9.0,45.0,63.0,15.0,48.0,5.0,3.0,2.0,0.0,0.0,0.0,1470.0,122,A_ha
7192,2021-04-10,16.0,2.0,14.0,2.0,2.0,0.0,1.0,1.0,13.0,94.0,22.0,72.0,13.0,2.0,11.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,45,A_la
7193,2021-04-10,101.0,26.0,75.0,2.0,13.0,1.0,3.0,26.0,73.0,1783.0,865.0,918.0,107.0,31.0,76.0,78.0,37.0,41.0,10.0,8.0,2.0,7.0,1.0,6.0,1884.0,707,A_ma
7194,2021-04-10,1012.0,247.0,765.0,79.0,206.0,41.0,100.0,236.0,726.0,16107.0,4405.0,11702.0,818.0,289.0,529.0,1336.0,238.0,1098.0,984.0,87.0,897.0,6.0,3.0,3.0,17119.0,1178,D_ha
7195,2021-04-10,66.0,5.0,61.0,1.0,17.0,0.0,11.0,4.0,57.0,564.0,252.0,312.0,49.0,13.0,36.0,15.0,4.0,11.0,4.0,3.0,1.0,0.0,0.0,0.0,630.0,135,D_la
7196,2021-04-10,622.0,204.0,418.0,72.0,94.0,50.0,59.0,193.0,398.0,5824.0,2793.0,3031.0,526.0,215.0,311.0,284.0,105.0,179.0,55.0,28.0,27.0,5.0,1.0,4.0,6446.0,1735,D_ma
7197,2021-04-10,165.0,54.0,111.0,19.0,29.0,0.0,6.0,54.0,98.0,9100.0,1799.0,7301.0,190.0,34.0,156.0,941.0,101.0,840.0,125.0,25.0,100.0,5.0,0.0,5.0,9265.0,915,F_ha
7198,2021-04-10,25.0,8.0,17.0,0.0,5.0,0.0,4.0,8.0,17.0,1235.0,487.0,748.0,35.0,11.0,24.0,94.0,27.0,67.0,7.0,5.0,2.0,0.0,0.0,0.0,1260.0,369,F_la
7199,2021-04-10,110.0,30.0,80.0,4.0,30.0,1.0,17.0,29.0,62.0,7649.0,3072.0,4577.0,215.0,78.0,137.0,662.0,164.0,498.0,35.0,23.0,12.0,13.0,3.0,10.0,7759.0,2713,F_ma
7200,2021-04-10,6.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,5.0,8842.0,5066.0,3776.0,169.0,61.0,108.0,171.0,38.0,133.0,1956.0,1195.0,761.0,16.0,8.0,8.0,8848.0,1213,nfns_ha
7201,2021-04-10,24.0,9.0,15.0,0.0,3.0,0.0,0.0,9.0,15.0,6606.0,4450.0,2156.0,231.0,161.0,70.0,226.0,107.0,119.0,123.0,62.0,61.0,7.0,2.0,5.0,6630.0,3398,nfns_la
7202,2021-04-10,66.0,29.0,37.0,5.0,9.0,4.0,0.0,27.0,35.0,48444.0,31550.0,16894.0,1354.0,768.0,586.0,1440.0,480.0,960.0,842.0,511.0,331.0,80.0,33.0,47.0,48510.0,27860,nfns_ma
7203,2021-04-11,20.0,5.0,15.0,0.0,2.0,0.0,2.0,5.0,15.0,1228.0,418.0,810.0,47.0,5.0,42.0,66.0,21.0,45.0,8.0,4.0,4.0,3.0,1.0,2.0,1248.0,125,A_ha
7204,2021-04-11,16.0,1.0,15.0,0.0,0.0,0.0,0.0,1.0,15.0,137.0,68.0,69.0,16.0,0.0,16.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,153.0,47,A_la
7205,2021-04-11,80.0,18.0,62.0,2.0,6.0,0.0,0.0,18.0,61.0,1717.0,860.0,857.0,107.0,37.0,70.0,67.0,22.0,45.0,7.0,2.0,5.0,2.0,0.0,2.0,1797.0,726,A_ma
7206,2021-04-11,1017.0,261.0,756.0,76.0,205.0,38.0,81.0,248.0,707.0,15050.0,4173.0,10877.0,721.0,247.0,474.0,1166.0,252.0,914.0,848.0,103.0,745.0,5.0,1.0,4.0,16067.0,1162,D_ha
7207,2021-04-11,91.0,17.0,74.0,8.0,11.0,6.0,5.0,17.0,72.0,478.0,176.0,302.0,61.0,11.0,50.0,9.0,0.0,9.0,3.0,0.0,3.0,0.0,0.0,0.0,569.0,138,D_la
7208,2021-04-11,596.0,174.0,422.0,49.0,84.0,37.0,32.0,167.0,399.0,5938.0,2851.0,3087.0,481.0,201.0,280.0,246.0,84.0,162.0,53.0,33.0,20.0,3.0,3.0,0.0,6534.0,1746,D_ma
7209,2021-04-11,120.0,41.0,79.0,18.0,20.0,1.0,0.0,39.0,72.0,8353.0,1789.0,6564.0,204.0,36.0,168.0,685.0,101.0,584.0,127.0,11.0,116.0,18.0,5.0,13.0,8473.0,915,F_ha
7210,2021-04-11,31.0,2.0,29.0,0.0,12.0,0.0,5.0,2.0,27.0,1240.0,439.0,801.0,25.0,10.0,15.0,98.0,20.0,78.0,7.0,2.0,5.0,0.0,0.0,0.0,1271.0,384,F_la
7211,2021-04-11,91.0,29.0,62.0,2.0,23.0,1.0,8.0,28.0,48.0,7178.0,3092.0,4086.0,151.0,49.0,102.0,531.0,156.0,375.0,43.0,20.0,23.0,8.0,1.0,7.0,7269.0,2605,F_ma
7212,2021-04-11,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,8939.0,5225.0,3714.0,145.0,42.0,103.0,134.0,33.0,101.0,1726.0,1052.0,674.0,17.0,7.0,10.0,8941.0,1162,nfns_ha
7213,2021-04-11,34.0,17.0,17.0,1.0,4.0,0.0,0.0,17.0,17.0,6203.0,4235.0,1968.0,190.0,143.0,47.0,144.0,40.0,104.0,172.0,74.0,98.0,7.0,4.0,3.0,6237.0,3212,nfns_la
7214,2021-04-11,38.0,17.0,21.0,0.0,5.0,0.0,1.0,17.0,19.0,44236.0,29603.0,14633.0,1202.0,733.0,469.0,1101.0,401.0,700.0,668.0,401.0,267.0,84.0,48.0,36.0,44274.0,25664,nfns_ma
7215,2021-04-12,29.0,3.0,26.0,0.0,6.0,0.0,2.0,3.0,25.0,1408.0,472.0,936.0,94.0,10.0,84.0,78.0,17.0,61.0,6.0,3.0,3.0,5.0,0.0,5.0,1437.0,145,A_ha
7216,2021-04-12,13.0,0.0,13.0,0.0,2.0,0.0,0.0,0.0,13.0,116.0,45.0,71.0,26.0,6.0,20.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,49,A_la
7217,2021-04-12,117.0,42.0,75.0,7.0,9.0,3.0,3.0,41.0,73.0,2561.0,1219.0,1342.0,150.0,39.0,111.0,117.0,34.0,83.0,5.0,3.0,2.0,10.0,1.0,9.0,2678.0,907,A_ma
7218,2021-04-12,1247.0,381.0,866.0,128.0,237.0,77.0,86.0,358.0,794.0,19455.0,5323.0,14132.0,1281.0,583.0,698.0,1406.0,304.0,1102.0,1202.0,96.0,1106.0,9.0,5.0,4.0,20702.0,1225,D_ha
7219,2021-04-12,117.0,34.0,83.0,5.0,9.0,4.0,4.0,33.0,83.0,694.0,265.0,429.0,81.0,15.0,66.0,13.0,5.0,8.0,2.0,2.0,0.0,1.0,0.0,1.0,811.0,165,D_la
7220,2021-04-12,592.0,155.0,437.0,43.0,68.0,27.0,28.0,152.0,410.0,7073.0,3477.0,3596.0,556.0,236.0,320.0,326.0,133.0,193.0,75.0,39.0,36.0,3.0,0.0,3.0,7665.0,1931,D_ma
7221,2021-04-12,133.0,43.0,90.0,19.0,22.0,0.0,7.0,41.0,79.0,11062.0,2609.0,8453.0,339.0,109.0,230.0,1002.0,225.0,777.0,56.0,28.0,28.0,25.0,4.0,21.0,11195.0,989,F_ha
7222,2021-04-12,36.0,7.0,29.0,1.0,5.0,0.0,0.0,7.0,27.0,1620.0,555.0,1065.0,61.0,15.0,46.0,122.0,34.0,88.0,11.0,4.0,7.0,3.0,1.0,2.0,1656.0,464,F_la
7223,2021-04-12,163.0,60.0,103.0,4.0,23.0,1.0,14.0,59.0,92.0,10472.0,4495.0,5977.0,233.0,86.0,147.0,841.0,280.0,561.0,69.0,44.0,25.0,20.0,1.0,19.0,10635.0,3332,F_ma
